% Model:              Tmax38_Nu_0.9.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 16 2017, 11:00
% Dimension:          2
% Nodes:              4413
% Expressions:        5
% Description:        Velocity field, r component, Velocity field, z component, Temperature, Dependent variable S, Vorticity field, phi component
% Length unit:        m
% r                       z                        u @ t=0.17               w @ t=0.17               T @ t=0.17               S @ t=0.17               spf.vorticityphi @ t=0.17
0.4799999999999999        0                        0                        0                        -0.2875923900652406      0.9878780407907641       -1787.8860424233594
0.5                       0                        0                        0                        -0.28827670522600374     0.9875354973755953       -1558.425582444734
0.4800000000000001        0.0041666666666666675    -7.340343430832084       -0.21156589774558107     -0.2876032429463567      0.9876975558124403       -1751.6620480012457
0.5                       0.004166666666666665     -6.707665724439419       0.15004544534997225      -0.28828765617265034     0.9873410707483228       -1690.3152338886318
0.45999999999999985       0                        0                        0                        -0.28688912474565603     0.9881152534160218       -2671.6776841522833
0.45999999999999996       0.004166666666666668     -10.48735083318667       -0.33439493560405925     -0.28690291902359055     0.9880508705903652       -2363.58773607701
0.4399999999999998        0                        0                        0                        -0.2860519457854308      0.9882402078785848       -3470.344873411539
0.43999999999999984       0.004166666666666669     -13.420008378326273      -0.07950765827761075     -0.2860706309333114      0.9882829035226273       -2939.836399803007
0.4199999999999997        0                        0                        0                        -0.28501780596126935     0.988296613797516        -3319.7332718813623
0.4199999999999997        0.0041666666666666675    -12.920258681239916      0.3198908416269269       -0.28503934360743255     0.9883938360046249       -2859.0382924353808
0.39999999999999963       0                        0                        0                        -0.2838650364712436      0.9883243814645832       -2476.8756079069235
0.3999999999999996        0.0041666666666666675    -9.809099148453603       0.3690463812407333       -0.2838847632113982      0.9884484381509758       -2244.7719630491674
0.37999999999999956       0                        0                        0                        -0.2827596642414388      0.9883438403077579       -1931.9272193045485
0.37999999999999945       0.0041666666666666675    -7.688036723843701       0.1470482738395354       -0.2827758254131422      0.988478250933537        -1773.481036223348
0.3599999999999995        0                        0                        0                        -0.2817942565137229      0.9883623897659515       -1933.9195077583786
0.35999999999999954       0.0041666666666666675    -7.5565022612115476      -0.003475748228049104    -0.2818073996567736      0.9885006239474188       -1695.6829173220137
0.3399999999999994        0                        0                        0                        -0.2809669402678362      0.9883858619452082       -2124.5135969414105
0.33999999999999947       0.004166666666666667     -8.1616350053219         0.0013907514163360134    -0.2809776428558855      0.9885229542109756       -1787.6629774785983
0.31999999999999934       0                        0                        0                        -0.280241255365595       0.9884282103080897       -2157.756038689444
0.31999999999999934       0.0041666666666666675    -8.215709910114358       0.11619521942829411      -0.2802497492062912      0.9885525109793822       -1775.7338225072979
0.29999999999999927       0                        0                        0                        -0.2795731046012412      0.9885065561070399       -1830.2272409259049
0.29999999999999927       0.004166666666666668     -6.908597894470924       0.2926477850039475       -0.27957931330093266     0.9886068948765228       -1475.4766911840168
0.2799999999999992        0                        0                        0                        -0.27891307154198375     0.9886277189060567       -922.5764751872264
0.27999999999999914       0.0041666666666666675    -3.4111575484044767      0.5821576325237201       -0.27891642526887334     0.9886947170870539       -687.9945741949216
0.2599999999999991        0                        0                        0                        -0.27822263056212426     0.9888064596939533       1078.6016455439199
0.2599999999999991        0.004166666666666668     4.002657618099671        0.9891561405600517       -0.2782217428733564      0.9888479517512783       876.1696913411101
0.23999999999999905       0                        0                        0                        -0.2775311392871941      0.9890512233836939       3964.386138480162
0.23999999999999913       0.004166666666666668     14.425992498644266       0.8544964726949423       -0.27752560341152366     0.989115117785878        2917.6072649332805
0.21999999999999897       0                        0                        0                        -0.27694075370064286     0.9894132699101164       5043.049218174825
0.21999999999999903       0.0041666666666666675    18.213842744723454       -0.5496613599957126      -0.2769341375280613      0.9895984339926032       3571.735562466065
0.1999999999999989        0                        0                        0                        -0.27648275315514004     0.9929503781270673       2985.617794738532
0.1999999999999989        0.0041666666666666675    10.730170617524758       -1.1235159213457442      -0.27647774186558893     0.9929629352068443       2209.1296132537746
0.17999999999999883       0                        0                        0                        -0.2760816809125554      0.9995406769053343       805.1682252140679
0.17999999999999894       0.0041666666666666675    2.74328756552384         -0.7669885482793752      -0.27607860729301065     0.9983083613847092       498.0659521198347
0.15999999999999875       0                        0                        0                        -0.27563325793372107     1.0012096225746931       -828.0205644201552
0.15999999999999875       0.0041666666666666675    -3.3736763155166094      -0.43975840276115646     -0.27563384061704477     1.0008635326202486       -759.0228807475919
0.13999999999999868       0                        0                        0                        -0.2750007584500393      1.0015256570136717       -1361.6933799183373
0.13999999999999868       0.0041666666666666675    -5.438193106008964       0.20650150952912955      -0.27500610500237865     1.0014070563485296       -1207.0919836842088
0.11999999999999861       0                        0                        0                        -0.27407986032748616     1.0020501126562253       -689.1608504560897
0.11999999999999865       0.0041666666666666675    -2.9176415629663226      0.32723457302954256      -0.2740868663595629      1.0019399558266004       -724.6662972213272
0.09999999999999853       0                        0                        0                        -0.27294019828957083     1.0027281659743803       -62.47886143694245
0.09999999999999858       0.0041666666666666675    -0.48763140037009123     0.21125180869011143      -0.2729460939392415      1.0026482059854658       -186.76554021855665
0.07999999999999846       0                        0                        0                        -0.2717702177187121      1.0034779329236012       306.00894198496053
0.07999999999999849       0.0041666666666666675    0.8974571718914809       0.0690383238675103       -0.27177485303874005     1.0034386234211174       142.82865421035922
0.05999999999999839       0                        0                        0                        -0.2707397625436322      1.004645316849715        834.5183772174133
0.05999999999999845       0.0041666666666666675    2.4425705045984256       0.0716209102830931       -0.27074358906302914     1.0047492618498954       303.4240508804132
0.039999999999998315      0                        0                        0                        -0.2699603257993907      1.0100244257559476       839.0750638708738
0.03999999999999836       0.0041666666666666675    2.4804365538472886       -0.3306556019789482      -0.26996373482847197     1.0102715521745864       312.84473527458454
0.01999999999999824       0                        0                        0                        -0.26948214886574473     1.0098295126065724       223.9616025815631
0.019999999999998293      0.0041666666666666675    0.8722636706007952       -0.059982072865221496    -0.26948522842323414     1.0100541150878541       241.8253188464641
0                         0                        0                        0                        -0.26932089114214186     1.0082334205533978       27.324988816508426
0                         0.0041666666666666675    0.04449047932246686      -0.46698221787193034     -0.2693238508074581      1.0087134323205311       -62.23308202284404
0.4799999999999999        0.009848484848484874     -16.863775280990115      -0.8713859260581949      -0.28764744513271        0.987330139351486        -1682.3694553831933
0.5                       0.009848484848484869     -16.37590472331172       0.9241592655900103       -0.28833275136981384     0.9873333680957007       -1857.132538771542
0                         0.00984848484848485      0.04312473533517374      -0.9890828028150295      -0.2693373125333778      1.009867336589404        -49.19362484503387
0.019999999999998363      0.00984848484848485      1.6192286205263782       -0.8664415157372065      -0.26949948654567046     1.0103023211790187       125.58390015347906
0.4799999999999998        0.01704545454545457      -27.7716900123679        -1.997693908391183       -0.28773649644899485     0.9899058962136416       -1626.3080165782858
0.5                       0.017045454545454548     -28.858877759680173      2.9383102686106133       -0.28842528509260873     0.9893007671731257       -2042.0137252760119
0                         0.017045454545454544     0.01684550265057367      -2.0386071547521354      -0.26936906880066636     1.0088419766408436       -19.742486765805566
0.019999999999998446      0.017045454545454544     1.4109444927011625       -2.006177422642689       -0.26953357815610357     1.0082174424580088       -77.91847682954769
0.4800000000000001        0.025757575757575753     -39.25504203003453       -2.6471388058062346      -0.2878670130700015      0.9906312094308483       -1573.6717905723447
0.5                       0.025757575757575733     -43.241523843360774      7.264507323794857        -0.2885647677412223      0.9905687638921099       -2165.8831590033215
0                         0.025757575757575746     -0.01331178248065238     -2.821857275896309       -0.26942611967558905     1.0050440377268204       -6.0187138189550105
0.019999999999998543      0.025757575757575736     0.2073018272891192       -2.5404018916639313      -0.26959478029798095     1.004553898779804        -167.33432234868323
0.48000000000000004       0.03598484848484851      -49.976334406225625      -2.188547185540455       -0.28801605848750256     0.9914804829209628       -1655.0648636748588
0.5                       0.035984848484848474     -57.512375287979076      14.721933458143894       -0.2887314622722865      0.9901509691726154       -2160.6940413909847
0                         0.035984848484848474     -0.01786827135425977     -2.4316246081531716      -0.2695113455527843      1.0022839787973006       10.412782182042978
0.019999999999998665      0.03598484848484847      -1.0320666947885273      -1.9831695703644872      -0.26968482451687814     1.0021889717016355       -149.1051013621168
0.48000000000000004       0.04772727272727274      -59.26606974264915       0.841643474329812        -0.28814442473747426     0.9901144959372801       -1851.9915732988873
0.5                       0.04772727272727269      -69.1552583309849        25.2774123886039         -0.28888801802895925     0.9893177381856002       -2056.957307893419
0                         0.047727272727272715     -0.005547027365759032    -0.6324086730944468      -0.26962163313754134     1.000842202590663        30.832185493705303
0.0199999999999988        0.047727272727272715     -1.7090278682163664      -0.3557641903133635      -0.26979842080150895     1.0008566857416443       -95.04196142254929
0.4799999999999999        0.0609848484848485       -66.16458612087703       5.243947106855258        -0.2882044546212894      0.9895831359223747       -1980.3192748407268
0.5                       0.06098484848484845      -76.15688715532261       37.983210321163874       -0.28898635414255436     0.9880908820393725       -2022.6881667615144
0                         0.06098484848484848      0.006669913584793151     2.2357137024979754       -0.26974904099537106     0.9998394307863621       55.48772810293119
0.019999999999998963      0.06098484848484846      -1.7723527258432257      1.6649130936311962       -0.26992532544697256     1.000024686394282        2.2656246222715986
0.4800000000000001        0.07575757575757577      -70.37035449856859       9.911843707940236        -0.28814493651849715     0.9891584370017477       -2207.1892562144108
