% Model:              Tmax38_Nu_0.9.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 16 2017, 11:01
% Dimension:          2
% Nodes:              4413
% Expressions:        5
% Description:        Velocity field, r component, Velocity field, z component, Temperature, Dependent variable S, Vorticity field, phi component
% Length unit:        m
% r                       z                        u @ t=0.11               w @ t=0.11               T @ t=0.11               S @ t=0.11               spf.vorticityphi @ t=0.11
0.4799999999999999        0                        0                        0                        -0.20135529277951406     0.9899016285151927       -3335.6961425144627
0.5                       0                        0                        0                        -0.20187700775392942     0.9891360348879518       -3382.5083012630525
0.4800000000000001        0.0041666666666666675    -13.067168802806599      0.09896517780521914      -0.20136257844541944     0.9897139454238333       -2930.6444805816627
0.5                       0.004166666666666665     -13.20249801595684       0.03438137109035038      -0.20188410766248369     0.989191184647001        -2947.721457469505
0.45999999999999985       0                        0                        0                        -0.20084088450965248     0.9906206273734842       -3126.1736505977233
0.45999999999999996       0.004166666666666668     -12.393552744041038      0.12511073521427896      -0.2008482013592122      0.9904825711596532       -2825.0128939064134
0.4399999999999998        0                        0                        0                        -0.20033759825992734     0.9910829898893851       -3000.794493465308
0.43999999999999984       0.004166666666666669     -12.059732042423944      0.036423105027225025     -0.20034569268447777     0.991202506299458        -2804.2593470535526
0.4199999999999997        0                        0                        0                        -0.1998183424115622      0.9913564555932927       -3236.88715458406
0.4199999999999997        0.0041666666666666675    -13.033984970436608      -0.0554289108578722      -0.19982887521431578     0.9916707683097288       -3021.263166330727
0.39999999999999963       0                        0                        0                        -0.19922830917528367     0.9916596364435403       -3519.1655654317765
0.3999999999999996        0.0041666666666666675    -14.131847777090261      0.02946608914226031      -0.1992425124863575      0.991983124546192        -3250.5638842985536
0.37999999999999956       0                        0                        0                        -0.19852036997765637     0.9920761693176507       -3512.183125466216
0.37999999999999945       0.0041666666666666675    -14.08435572798959       0.11750403558061388      -0.1985380458375699      0.9923013567599981       -3247.1834859613323
0.3599999999999995        0                        0                        0                        -0.19767967835246153     0.9926072459448044       -3489.0286663973275
0.35999999999999954       0.0041666666666666675    -13.872773566043477      0.05496702717580554      -0.19770006798882886     0.9926053337588794       -3176.363894250508
0.3399999999999994        0                        0                        0                        -0.19670523834459205     0.9931976986088629       -3765.865219396223
0.33999999999999947       0.004166666666666667     -14.69380215509962       -0.0678049852279187      -0.19672807634924733     0.9929857065546988       -3293.998082308498
0.31999999999999934       0                        0                        0                        -0.19558036120460887     0.9936455262380729       -4170.297471887487
0.31999999999999934       0.0041666666666666675    -16.02511828654612       0.03210253666230377      -0.19560579801194636     0.9935362811748569       -3500.9089246471017
0.29999999999999927       0                        0                        0                        -0.19427970838028547     0.993991369594819        -3912.2761122485654
0.29999999999999927       0.004166666666666668     -15.068820369981761      0.404137501574807        -0.19430618905463873     0.993966059081204        -3295.121293417933
0.2799999999999992        0                        0                        0                        -0.192834513225852       0.9944869023424655       -2928.4828391663564
0.27999999999999914       0.0041666666666666675    -11.459690722685991      0.5066115422975557       -0.19285871338740773     0.9944358853149444       -2584.2819131017395
0.2599999999999991        0                        0                        0                        -0.19132210198295993     0.9956787219885256       -1830.8612246654438
0.2599999999999991        0.004166666666666668     -7.476525568296435       0.48132195388645216      -0.19134268556288814     0.99539370500519         -1731.689460095895
0.23999999999999905       0                        0                        0                        -0.18978033448992337     0.9984975381128605       -265.3598350673767
0.23999999999999913       0.004166666666666668     -2.0978172605088585      0.6546749534927124       -0.18979661872759052     0.9982932258930264       -757.7122833657364
0.21999999999999897       0                        0                        0                        -0.18826107257767716     1.0031241574328367       1145.2978572004276
0.21999999999999903       0.0041666666666666675    2.9658749592645512       0.3177938068518653       -0.18827268242718298     1.0031372706077772       228.7447502694273
0.1999999999999989        0                        0                        0                        -0.18683880200328548     1.0076337284754624       1503.0568598479044
0.1999999999999989        0.0041666666666666675    4.695323747604363        0.01941514868090283      -0.18684704404319197     1.0075882760414236       737.7410380026906
0.17999999999999883       0                        0                        0                        -0.18553330966681295     1.0098878462813368       1316.4833788564215
0.17999999999999894       0.0041666666666666675    4.4748305035568725       -0.10404098032124054     -0.18553942935238382     1.009773427050192        832.6615407807046
0.15999999999999875       0                        0                        0                        -0.18432791654583452     1.0108900206102176       1065.970878751075
0.15999999999999875       0.0041666666666666675    3.825386155146842        -0.12969618400105254     -0.18433253777332986     1.010752780080589        771.2172494179597
0.13999999999999868       0                        0                        0                        -0.18321063051685763     1.0114506713560802       828.5705922398403
0.13999999999999868       0.0041666666666666675    3.106244249537281        -0.128629644298901       -0.183214095218027       1.0113153669794552       662.4687982714884
0.11999999999999861       0                        0                        0                        -0.18218591329242317     1.0115767018047064       586.8927395780186
0.11999999999999865       0.0041666666666666675    2.3286520674796733       -0.1277377202997108      -0.18218848367649        1.0114584723080522       532.5791017322642
0.09999999999999853       0                        0                        0                        -0.18127063977400484     1.011359197415801        349.999433824837
0.09999999999999858       0.0041666666666666675    1.5267358260446757       -0.11674848605661824     -0.18127257949115286     1.0112641909092523       385.69675383099633
0.07999999999999846       0                        0                        0                        -0.1804862653480172      1.0109372909181937       141.8833655518423
0.07999999999999849       0.0041666666666666675    0.7893787056391252       -0.09412377245368718     -0.18048781899737845     1.0108714031405706       239.69523189457914
0.05999999999999839       0                        0                        0                        -0.17985322201976334     1.0103306027707748       -47.58402286913294
0.05999999999999845       0.0041666666666666675    0.10567860780508184      -0.07502863130498272     -0.17985458040539368     1.0103019316758335       99.98685249468124
0.039999999999998315      0                        0                        0                        -0.17938790162713067     1.0094661126059215       -258.40298642723997
0.03999999999999836       0.0041666666666666675    -0.6360700410958283      -0.03043526625911076     -0.17938918009295737     1.0094864763519256       -44.06933978966853
0.01999999999999824       0                        0                        0                        -0.17910197741829342     1.0082257056410078       -379.9154691346855
0.019999999999998293      0.0041666666666666675    -1.053274443717315       0.16340679509789557      -0.17910317655127242     1.0082839792837401       -97.94449323398216
0                         0                        0                        0                        -0.17900486884451147     1.007192781065688        -53.85226993301641
0                         0.0041666666666666675    -0.07660157435004764     0.32194247098383405      -0.17900599803589004     1.0072168932495003       -1.3670623007212397
0.4799999999999999        0.009848484848484874     -28.161107744953057      0.5467391473772428       -0.20138888447068443     0.9901749278161557       -2353.5872137206934
0.5                       0.009848484848484869     -28.352256855412616      0.2229882269541701       -0.2019095129640187      0.9906087997365212       -2360.5585055282886
0                         0.00984848484848485      -0.03661482458805436     1.5054966094569795       -0.17901118684549647     1.007299497277631        15.766936652003396
0.019999999999998363      0.00984848484848485      -1.1722852683164742      0.5515953141526848       -0.17910852580658682     1.0084124354965185       160.00930397585182
0.4799999999999998        0.01704545454545457      -42.96266642856767       1.327244574401683        -0.20143200327335076     0.9931659389944663       -1705.501635938148
0.5                       0.017045454545454548     -43.274250106253156      0.5880804616280002       -0.20195040686022123     0.994031696225698        -1735.4046181073031
0                         0.017045454545454544     -0.002142621451145755    2.6027620216739815       -0.17902390078160516     1.0074120660111119       36.568295462720165
0.019999999999998446      0.017045454545454544     -0.23553618687996003     0.7551670057907149       -0.17912147862318434     1.008463998297604        320.3777925584667
0.4800000000000001        0.025757575757575753     -55.713371170596965      2.4880376034188405       -0.20147413051549673     0.9953885669849161       -1137.3022154513153
0.5                       0.025757575757575733     -56.359340522064         1.5049112340005162       -0.2019883152333225      0.9958201622622371       -1172.8075087869352
0                         0.025757575757575746     0.012823858829692818     2.414859973537327        -0.17904882722760862     1.0074881240313915       45.24173920557941
0.019999999999998543      0.025757575757575736     1.2831214981392172       0.10633572087286605      -0.17914704494242284     1.0083007976015346       348.25432571750696
0.48000000000000004       0.03598484848484851      -65.22819442604272       4.233201697316262        -0.20148120474609826     0.9952971764473877       -638.6161985820654
0.5                       0.035984848484848474     -66.61406467412114       3.38819352585581         -0.20198862956466446     0.9957327600026427       -724.2348413821686
0                         0.035984848484848474     0.013137263245279212     0.23788590845144236      -0.17909164648544562     1.0074296679705075       38.9196323811253
0.019999999999998665      0.03598484848484847      2.5919021736365977       -1.8532535367654406      -0.17919166643093792     1.007885007000327        253.15603635672366
0.48000000000000004       0.04772727272727274      -70.94478085995858       6.547907441956872        -0.2014075510272124      0.9950611905323075       -369.7794058139713
0.5                       0.04772727272727269      -73.38406829218762       6.562869335971712        -0.20190486561535725     0.9949243824114329       -322.03768500964577
0                         0.047727272727272715     0.006005859051154188     -3.586293403046534       -0.17915699861048975     1.0071636775281272       26.07802578364621
0.0199999999999988        0.047727272727272715     2.9767184845351986       -4.926215111357672       -0.1792609327803081      1.007288896005788        85.52509292932993
0.4799999999999999        0.0609848484848485       -73.66918777033423       9.359351619714092        -0.2012038239688819      0.9944841562614207       -221.7673413547101
0.5                       0.06098484848484845      -75.4960297693004        10.310831868265257       -0.20168587304862923     0.9941631244546166       105.51110509077176
0                         0.06098484848484848      -0.003611383227969011    -7.643061012408523       -0.1792441232933145      1.0064795203804957       12.968611114204737
0.019999999999998963      0.06098484848484846      2.2187067515538215       -8.064741855282286       -0.1793546847240296      1.006351854095238        -58.7298897996856
0.4800000000000001        0.07575757575757577      -73.60126459009693       11.20459973858004        -0.20082412621107495     0.9937946551275132       -209.16733308536647
0.5                       0.07575757575757569      -72.87069434444228       13.307122127709162       -0.20128572302982203     0.9938617070371318       408.50544559323623
0                         0.07575757575757573      -0.005857548846483902    -10.269414225217485      -0.1793428920295597      1.0054841375862495       3.9365468382860036
0.019999999999999133      0.07575757575757572      0.8896778477738104       -10.054368636370112      -0.1794624376509361      1.0053880884532143       -114.08151659605146
0.4799999999999999        0.09204545454545453      -71.44905008821308       10.888607565223719       -0.20024153874400763     0.9937481053796592       -288.616952032638
0.5                       0.09204545454545446      -67.73834074116057       14.50526614963026        -0.20067417730459322     0.9928762860126902       350.1190749599566
0                         0.09204545454545454      -0.006605159017396105    -10.801017359602582      -0.17943442696118536     1.0048577120581128       3.6693919056503623
0.01999999999999932       0.0920454545454545       -0.4685888992705179      -10.152988954075823      -0.17956381610288225     1.0048258630472868       -145.48513692324516
0.4800000000000001        0.10984848484848486      -68.09105467362133       10.477973962790406       -0.1994731627312702      0.9948246603666601       12.643686892282929
0.5                       0.10984848484848476      -63.28657917029949       13.337307156969793       -0.19984872198081122     0.9928593034828289       148.67620961018213
0                         0.10984848484848486      -0.009376674537546559    -9.048626029013692       -0.17949584361243687     1.004464399182835        8.485472931228369
0.01999999999999953       0.10984848484848489      -1.6884354397522994      -7.905642536713665       -0.17963379622525377     1.0044571032344582       -185.28534760814762
0.4800000000000001        0.12916666666666668      -53.34068591188908       14.505473115905408       -0.19857957038015778     0.9953338487513509       1434.6785809233209
0.5                       0.12916666666666657      -56.902759950133195      9.226977293085021        -0.19884834466424955     0.9970140517968951       932.9189824798311
0                         0.12916666666666665      -0.008029925178168171    -5.180508066376783       -0.17950517819942446     1.004170804089081        10.348994852695782
0.01999999999999975       0.12916666666666662      -2.4850804251951284      -3.4926119963362554      -0.17964829992614642     1.00415218351162         -214.69357999973232
0.4800000000000001        0.14999999999999997      -26.124423323852078      27.07444553976392        -0.1976168588323938      0.9907936936526432       1757.4170237291219
0.5                       0.14999999999999986      -33.171989172738684      18.629037707334508       -0.19776306309023456     0.9911995807671307       1958.6524544785425
0.45999999999999996       0.1291666666666667       -43.80111820484581       17.560008965839707       -0.19836101265389242     0.9937081086689195       1405.4861333894903
0.4600000000000001        0.14999999999999997      -17.259051243883786      30.613824720854034       -0.1974872218102991      0.9913707154570631       1214.7028395012148
0.43999999999999984       0.12916666666666662      -33.43291827411308       16.62310731873735        -0.19815299862819294     0.9936557116066309       1203.7169362107484
0.44000000000000006       0.14999999999999997      -7.523017452579772       29.13760925326866        -0.19728575295857687     0.9912433858000529       984.381019859592
0.42                      0.12916666666666665      -23.236616377718594      16.119097409948598       -0.19792412503740991     0.9937843078444573       1521.0957656144199
0.42000000000000004       0.14999999999999997      1.0432950025060248       27.010995326990226       -0.19697939080535878     0.9917489281286912       846.0453338322246
0.3999999999999999        0.12916666666666665      -13.823497527501917      22.010863231491836       -0.19764647151993747     0.9928820376722709       1769.0745154849433
0.4                       0.14999999999999997      6.139617900059775        27.550203359013384       -0.1965654420105465      0.9926061633147907       811.8433590106114
0.3799999999999999        0.12916666666666665      -9.486431318573114       32.823442217498034       -0.19726217780893765     0.9923444191246888       1595.1481519646436
0.38                      0.14999999999999997      6.366477400789659        30.704202654266847       -0.19603366699862415     0.9937260221759275       730.052716748801
0.35999999999999993       0.1291666666666666       -12.82786744773932       40.48712360487082        -0.19669196364291458     0.9939884667891787       1016.4989491086435
0.36                      0.14999999999999997      2.634433314700836        33.13517764502368        -0.19536749153076172     0.9957220931893834       757.3198006896569
0.3399999999999998        0.12916666666666665      -20.10700969817647       40.523316536119765       -0.19590982181219188     0.9936315335220218       638.0646220887184
0.33999999999999997       0.14999999999999997      -1.4814691730211347      36.04241335726008        -0.19459416283368203     0.9942959754138676       1103.0957360068937
0.3199999999999999        0.12916666666666665      -23.40344192088656       38.37628089332169        -0.19498840562096642     0.9964389281568938       1163.064180890286
0.31999999999999995       0.14999999999999997      -4.449519254030265       40.47141440877725        -0.1937803207455448      0.9933868553231847       979.7981316308624
0.2999999999999998        0.12916666666666665      -21.267645126223552      46.37793993281958        -0.1940319752523948      0.993789709266784        1300.5058042141548
0.29999999999999993       0.14999999999999997      -9.419122930180315       43.52058468866222        -0.19296784928911587     0.9955006958262331       509.5694129246609
0.27999999999999986       0.12916666666666665      -24.58673719134936       50.19886038075733        -0.19306409292880433     0.9951211290694122       328.5911556673629
0.2799999999999999        0.14999999999999997      -15.12680309566957       45.32173981606437        -0.19214917695279288     0.9964803424734981       545.7263183325942
0.25999999999999984       0.12916666666666665      -29.80776041568375       47.24455808448907        -0.19206640671239206     0.9967653487615293       394.1020498010019
0.2599999999999999        0.14999999999999997      -17.772060083592848      47.567464654555984       -0.1913027524284523      0.9965280266626397       788.5863112920763
0.2399999999999997        0.12916666666666662      -30.415670057081172      47.781690522906516       -0.19103883181347037     0.9972322608729184       704.6571971497768
0.2399999999999999        0.14999999999999997      -18.205575275791233      50.500048509309266       -0.19041821086201496     0.9967502540891681       710.4167166165155
0.21999999999999978       0.12916666666666665      -29.773258746297504      49.20119903520713        -0.18998958890923695     0.9975798857782232       491.48922742164257
