% Model:              Tmax38_Nu_0.9.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 16 2017, 10:58
% Dimension:          2
% Nodes:              4413
% Expressions:        5
% Description:        Velocity field, r component, Velocity field, z component, Temperature, Dependent variable S, Vorticity field, phi component
% Length unit:        m
% r                       z                        u @ t=0.03               w @ t=0.03               T @ t=0.03               S @ t=0.03               spf.vorticityphi @ t=0.03
0.5                       0.017045454545454548     -66.89580509002012       1.0025342865978142       -0.07426089376967163     0.991970137052093        -3011.6322458890745
0                         0.017045454545454544     0.010416522297417725     -0.27639636467859896     -0.061354996569368714    0.9999550772725145       -2.995904491488459
0.019999999999998446      0.017045454545454544     -1.1957969078391335      0.6338501375000156       -0.06152224136186099     0.9998997842636349       -323.673133497525
0.4800000000000001        0.025757575757575753     -90.26323303584962       2.345006710523489        -0.07373437568722828     0.9920510907240183       -2182.328840657386
0.5                       0.025757575757575733     -89.45841384984713       2.071743234353698        -0.07432811341175449     0.992019775724049        -2150.1712424919574
0                         0.025757575757575746     -0.0066224526626193735   1.2608500388048214       -0.061428206776695866    0.9999321901977364       -6.147854077836113
0.019999999999998543      0.025757575757575736     -3.6969492280737066      3.232166893480602        -0.061607672653055126    0.9998237770000764       -535.0514515592856
0.48000000000000004       0.03598484848484851      -108.1336169550958       4.026027640513826        -0.07373811648763023     0.9929841214125543       -1267.4001217570626
0.5                       0.035984848484848474     -106.95875092224708      3.5565650384118412       -0.07431028168806858     0.9930885797734831       -1240.3516912967589
0                         0.035984848484848474     -0.022903810846509904    6.126662318849269        -0.06153717711509858     0.9999076091561311       -12.578297527926825
0.019999999999998665      0.03598484848484847      -7.556692894305351       9.723293683903114        -0.06173494431549178     0.9996979787777573       -768.2965550785857
0.48000000000000004       0.04772727272727274      -118.21648134208296      6.0495747225593          -0.07356822607334161     0.9948328868395362       -381.3106965220919
0.5                       0.04772727272727269      -116.67597258691976      5.3493963457244735       -0.07410360941974517     0.9950550845892395       -366.3883509597898
0                         0.047727272727272715     -0.035977259869370996    16.763847341388253       -0.0616778875209417      0.999890655448895        -23.864741702812758
0.0199999999999988        0.047727272727272715     -12.5632322714537        22.56627929646849        -0.06189976707897318     0.9994924535426883       -1007.6489714710033
0.4799999999999999        0.0609848484848485       -118.87759217213674      8.22291832284782         -0.07311972757638094     0.9969374575680946       374.4592052985024
0.5                       0.06098484848484845      -117.06790760306271      7.29703410113274         -0.07360034451267793     0.9971842298027255       373.2821349389899
0                         0.06098484848484848      -0.04194115635572715     35.7482540122599         -0.06184006336790333     0.9998509562017202       -44.43812773059437
0.019999999999998963      0.06098484848484846      -18.136149449830345      44.205722234747114       -0.062090623355567684    0.9991835741607322       -1222.7015955004408
0.4800000000000001        0.07575757575757577      -110.13261768796146      10.353184800351446       -0.07231127012968366     0.9985336553688158       924.699099205284
0.5                       0.07575757575757569      -108.2169768457536       9.244808369972898        -0.07272007502518912     0.9987150571928587       909.1957190486685
0                         0.07575757575757573      -0.03863027675567666     65.05045353992566        -0.06201152951491112     0.9998140984604305       -76.83610633148096
0.019999999999999133      0.07575757575757572      -23.4101898044303        76.31488792228107        -0.062293099828467015    0.9988033752410703       -1384.1401741111426
0.4799999999999999        0.09204545454545453      -93.45604964386953       12.242677166794094       -0.0711093722502535      0.9993961091054749       1255.083059851273
0.5                       0.09204545454545446      -91.61532783724743       11.01769065456022        -0.07143489347929527     0.9994935659330305       1229.5424265322072
0                         0.09204545454545454      -0.027073790672372727    105.28739701932001       -0.06218213108563882     0.9997896165830098       -118.51395065124589
0.01999999999999932       0.0920454545454545       -27.468205426328407      119.12985039962189       -0.062493919807921426    0.9983877518786628       -1475.9097519141362
0.4800000000000001        0.10984848484848486      -71.10031645605203       13.682758705073658       -0.06953750165311116     0.9997479320766014       1396.0645053982653
0.5                       0.10984848484848476      -69.51847043821654       12.420043637552071       -0.06977726860883465     0.9997910617721416       1363.04438419035
0                         0.10984848484848486      -0.009900124785167004    155.21077884021958       -0.062345121028239026    0.9997728375192275       -163.73250387242206
0.01999999999999953       0.10984848484848489      -29.58669997136079       171.10069403577182       -0.06268277361414895     0.9979762449339955       -1498.791386294573
0.4800000000000001        0.12916666666666668      -45.55754351956677       14.668960181169016       -0.06767011895492357     0.9998562040318398       1385.3569602083228
0.5                       0.12916666666666657      -44.43515313574992       13.458992871781494       -0.06783057363021612     0.9998758848033855       1345.7380971537978
0                         0.12916666666666665      0.009685837516533582     211.68143033378527       -0.062496581626755324    0.9997535624414755       -207.11660233057654
0.01999999999999975       0.12916666666666662      -29.369316567434794      228.93764018461218       -0.06285240573599174     0.9975963590539733       -1464.315814815644
0.4800000000000001        0.14999999999999997      -19.4086447344172        14.901167062843546       -0.06561593181830334     0.9998787422261926       1250.2455454963438
0.5                       0.14999999999999986      -18.951485649073042      13.830447048407704       -0.06570763176325169     0.9998905202434649       1206.1799952265833
0.45999999999999996       0.1291666666666667       -46.93383387807125       16.096745196004672       -0.06750703432189345     0.9998316226928314       1423.4372934946052
0.4600000000000001        0.14999999999999997      -20.12557785709632       16.141037852206587       -0.0655194312124676      0.999864572857351        1294.0539806973402
0.43999999999999984       0.12916666666666662      -48.629612035710494      17.69593307956956        -0.06733874686369509     0.9998021041052882       1457.4095468032547
0.44000000000000006       0.14999999999999997      -21.158373783384032      17.521565024327767       -0.06541679376543891     0.9998476156271843       1336.0262963157109
0.42                      0.12916666666666665      -50.693980215259295      19.367698082082256       -0.06716266257470656     0.9997669718283904       1484.8210757619486
0.42000000000000004       0.14999999999999997      -22.550342879231994      18.96630551266927        -0.06530692089716238     0.9998241458303784       1374.405468119075
0.3999999999999999        0.12916666666666665      -53.15122915706637       20.976367148661062       -0.06697709843750864     0.9997261375331186       1504.1290372262692
0.4                       0.14999999999999997      -24.329399521410394      20.369449814806572       -0.06518960813614653     0.9997955902882274       1408.5018120901118
0.3799999999999999        0.12916666666666665      -55.99869554084039       22.375914677312515       -0.06678218052420531     0.9996829450827353       1515.1000659805536
0.38                      0.14999999999999997      -26.499095441946075      21.617737458001876       -0.0650662356367262      0.9997714775723422       1437.7287025767564
0.35999999999999993       0.1291666666666666       -59.21942595523924       23.445186318063065       -0.06658049884990419     0.999637699450992        1519.2171366077127
0.36                      0.14999999999999997      -29.047731412221705      22.591486154941823       -0.06494006419567305     0.9997408078192855       1462.495172418241
0.3399999999999998        0.12916666666666665      -62.809918533802126      24.129038329195094       -0.06637754353004849     0.9995852452542389       1519.9822855464363
0.33999999999999997       0.14999999999999997      -31.995872941745976      23.205350495127753       -0.06481674243854729     0.9996908794816012       1484.4945895081269
0.3199999999999999        0.12916666666666665      -66.8064051136977        24.491611418896827       -0.06618202379341508     0.9995250445322948       1522.7465465712762
0.31999999999999995       0.14999999999999997      -35.43802200971136       23.474013295996656       -0.06470517680479428     0.9996323303248105       1507.2978616901778
0.2999999999999998        0.12916666666666665      -71.29339200657769       24.779041578159504       -0.06600590328980316     0.9994551036524986       1534.9260916147373
0.29999999999999993       0.14999999999999997      -39.549174117715644      23.604964951723563       -0.06461809271689345     0.9995631476577401       1537.7550665398562
0.27999999999999986       0.12916666666666665      -76.38704110164774       25.48010607960873        -0.0658638099194721      0.999370470607433        1566.544359067259
0.2799999999999999        0.14999999999999997      -44.55625557135225       24.101684393194766       -0.06457165352930191     0.9994793760612801       1586.3104089935132
0.25999999999999984       0.12916666666666665      -82.19119818511669       27.382792813014103       -0.06577151012202218     0.9992640690939596       1631.0990153324224
0.2599999999999999        0.14999999999999997      -50.65825991894996       25.86060552212426        -0.06458371595699523     0.9993783640777415       1668.4577304057693
0.2399999999999997        0.12916666666666662      -88.73541581117216       31.61533040348464        -0.06574316744827009     0.9991249408990708       1746.2490270142448
0.2399999999999999        0.14999999999999997      -57.90301440244375       30.217557848988495       -0.06467045105446384     0.99925397151393         1804.306554346315
0.21999999999999978       0.12916666666666665      -95.92691964643885       39.65742483114383        -0.0657872938746476      0.9989355643212326       1933.4974554710493
0.21999999999999992       0.14999999999999997      -66.09641446724076       38.89446155885178        -0.06484150976892415     0.9990925168861552       2016.2575223888389
0.1999999999999998        0.12916666666666662      -103.54666629683976      53.32813657328778        -0.06590170362111457     0.9986654042284262       2215.8272548320256
0.19999999999999993       0.14999999999999997      -74.83014307517853       53.895807986614          -0.0650944722827186      0.9988744727408663       2328.452203244464
0.1799999999999998        0.12916666666666668      -111.25592810590263      74.70970670771275        -0.06606802908234097     0.9982565534200781       2607.2837357985454
0.17999999999999994       0.14999999999999997      -83.60321431923794       77.44702273626437        -0.06540925089619203     0.998553663108688        2762.885191266931
0.15999999999999975       0.1291666666666666       -118.50436828620786      105.76330013929423       -0.0662466424496843      0.9976246037525578       3081.3511673595176
0.15999999999999995       0.14999999999999997      -91.87043623852061       111.78729546048535       -0.0657429465158068      0.9980511124228625       3315.416329403386
0.1399999999999998        0.12916666666666665      -124.23532739963346      147.14006270158723       -0.06637404040931563     0.9966251205047486       3508.266494758929
0.13999999999999996       0.14999999999999997      -98.85980242486004       158.2196017115363        -0.06602688679567345     0.9972037484656736       3888.5598675720007
0.11999999999999979       0.12916666666666665      -126.44186225879633      195.72428255503047       -0.0663664956526871      0.9952021662819377       3586.477807579954
0.11999999999999997       0.14999999999999997      -103.13822224945555      214.64090847358725       -0.06616979086878626     0.9958742596655157       4195.615658551364
0.09999999999999976       0.12916666666666665      -122.13446042074128      242.05266223355218       -0.06613331177389743     0.9937013870985374       2932.4547454525077
0.09999999999999998       0.14999999999999997      -102.28623314572994      272.09618466477394       -0.06607134312088628     0.994226017612877        3771.083980613116
0.07999999999999978       0.12916666666666665      -108.75407844443288      272.135149260934         -0.06560079782019515     0.9929834155702902       1509.4884008496856
0.07999999999999999       0.14999999999999997      -93.63506792648252       314.79398296427286       -0.06564790154719444     0.9930754628192369       2377.722196628002
0.059999999999999776      0.12916666666666665      -86.61560867295351       276.7893369746478        -0.06475741839008381     0.9936338108706486       -65.57859076280285
0.06                      0.14999999999999997      -76.4556464500059        329.45731537577853       -0.06487797293297717     0.9933583120885989       558.739362169927
0.039999999999999765      0.12916666666666662      -58.995413814461635      258.6554711931195        -0.06373410148869223     0.9951454451239976       -1203.3104511463787
0.04                      0.14999999999999997      -53.05859059516004       316.47246854304586       -0.06388436433019236     0.9947831642400775       -871.4735656313309
0.02                      0.14999999999999997      -26.756605749819112      287.96307472756445       -0.06299807320365051     0.9972671539649475       -1388.5868441241055
0                         0.15                     0.028539921998320006     270.0341853501133        -0.06263429856369684     0.9997270881902939       -245.28362793169165
0.45999999999999985       0.009848484848484872     -42.86038846091112       0.46936769515918497      -0.07298485780114738     0.9929138010943153       -3817.3346105681358
0.43999999999999984       0.009848484848484872     -42.81458008482961       0.5396449624308859       -0.07241206084841798     0.9931099470338989       -3822.440186708604
0.41999999999999976       0.009848484848484872     -42.58440866163856       0.6058008163349209       -0.0718568972651193      0.9933071645645335       -3813.493433773385
0.3999999999999996        0.00984848484848487      -42.20556728463543       0.6572767708075797       -0.07132020979228132     0.9935040850474103       -3793.2654815915485
0.3799999999999996        0.009848484848484867     -41.7512414139775        0.6867084938258943       -0.07080339087497128     0.9936996751688112       -3767.5282546268063
0.3599999999999996        0.009848484848484872     -41.32024667398385       0.6908670681701448       -0.07030796384605935     0.9938933943885208       -3744.220461610723
0.3399999999999995        0.009848484848484867     -41.023152072648884      0.6707378413985898       -0.06983515062818392     0.9940853150411602       -3732.309608631916
0.3199999999999994        0.009848484848484869     -40.967777028182105      0.631725140493205        -0.06938548345676375     0.9942762304163943       -3740.492949182559
0.2999999999999993        0.009848484848484867     -41.242174651131855      0.584619292936301        -0.0689584782740211      0.9944677665394435       -3775.6631936466692
0.2799999999999992        0.009848484848484863     -41.8918500420546        0.5472738314212695       -0.06855235324983172     0.9946625069773817       -3840.9597429412834
0.25999999999999907       0.009848484848484863     -42.888725307581716      0.5463984327655667       -0.06816374556881802     0.994864123964222        -3933.2627041135734
0.2399999999999991        0.009848484848484862     -44.092093827721655      0.6181803501374209       -0.06778735064585449     0.9950774588527056       -4040.1993519673524
0.219999999999999         0.009848484848484862     -45.208374970853235      0.8049564460973276       -0.06741538623435482     0.9953084093037214       -4137.242166205363
0.19999999999999896       0.00984848484848486      -45.7702978681684        1.1432220840562983       -0.0670367813925918      0.9955634577788379       -4186.444794634801
0.1799999999999989        0.00984848484848486      -45.175008988849804      1.6394382661065992       -0.06663603140332915     0.9958490197287042       -4139.527264604356
0.15999999999999887       0.009848484848484858     -42.82250832283816       2.241464176961126        -0.06619184888630167     0.9961719965865274       -3948.0161761319678
0.13999999999999876       0.00984848484848486      -38.337712516189704      2.8341308914460925       -0.06567650894948486     0.9965450052622706       -3579.83517775947
0.11999999999999869       0.009848484848484855     -31.745903639002236      3.282565581975723        -0.0650592146900922      0.9970004411463089       -3036.2580327885935
0.09999999999999862       0.009848484848484853     -23.48898296075388       3.4585773755624856       -0.06432100571165701     0.997607981904886        -2362.4051194347135
0.07999999999999856       0.009848484848484853     -14.531428681219765      3.1432357381417213       -0.06348602615710676     0.9984404923418206       -1645.3733352941333
0.059999999999998485      0.00984848484848485      -6.671708734217833       2.1265393313057674       -0.06264686935285019     0.9993242484690821       -971.156968646267
0.039999999999998426      0.00984848484848485      -1.7630119960233415      0.8576097874535866       -0.061938557719246175    0.99979709037103         -439.41133699921437
0.45999999999999985       0.017045454545454565     -67.69047666778985       1.3090702369930736       -0.07306984099689949     0.9922410104467038       -3069.2458849291925
0.4399999999999997        0.017045454545454558     -67.72956516736929       1.5033841361809945       -0.07250026926603616     0.9923866080161763       -3087.425219769053
0.41999999999999965       0.017045454545454555     -67.49680603892244       1.6869812138217923       -0.07194736342803928     0.992536401876607        -3097.499518517011
0.39999999999999963       0.017045454545454558     -67.04449395163864       1.8310909810627845       -0.07141190355867998     0.9926880164024319       -3100.904057787836
0.37999999999999967       0.017045454545454558     -66.48172594199897       1.9153805927204703       -0.07089537565179402     0.992839365801312        -3101.1031970631875
0.3599999999999995        0.01704545454545456      -65.95721071791277       1.930795815479951        -0.07039954031748367     0.9929890912193048       -3103.2247220238887
0.3399999999999996        0.017045454545454555     -65.63828173667395       1.87999339927529         -0.06992596176151804     0.9931369083942534       -3113.287471458478
0.3199999999999994        0.01704545454545455      -65.6883719669324        1.7780127607461842       -0.06947557233349337     0.9932839148442225       -3137.166956631312
0.2999999999999993        0.017045454545454555     -66.24064858027553       1.6548635248623702       -0.06904830266824685     0.9934328787595966       -3179.3723175848672
0.27999999999999925       0.017045454545454558     -67.36346050959813       1.559917674392428        -0.06864276613178219     0.9935885272547337       -3241.6293657649635
0.2599999999999993        0.017045454545454555     -69.01421171035926       1.5665704919739136       -0.06825595005430671     0.9937578653446371       -3321.243000465578
0.23999999999999913       0.017045454545454555     -70.98181369236822       1.773870953466957        -0.06788283217438873     0.9939504915906886       -3409.313618449816
0.21999999999999903       0.017045454545454555     -72.82647339038948       2.2979722030525935       -0.06751581545497232     0.9941786087302791       -3489.1433645296306
0.199999999999999         0.01704545454545455      -73.84440222548736       3.240981491984555        -0.06714387201631075     0.9944559213886834       -3535.5736035109317
0.17999999999999894       0.017045454545454555     -73.1133211392028        4.626777404522246        -0.06675132828487974     0.9947942592257251       -3516.371768102915
0.1599999999999989        0.017045454545454548     -69.68629308721503       6.32091070659759         -0.06631638250124794     0.9951981839481238       -3396.8830199863028
0.13999999999999882       0.017045454545454548     -62.935268406341194      8.006960318364706        -0.06581008866835905     0.9956637431276756       -3149.2536316654496
0.11999999999999877       0.01704545454545454      -52.878424341381354      9.292174060100308        -0.06519887581544093     0.9961958828221851       -2768.4732743192403
0.0999999999999987        0.017045454545454544     -40.258941333579465      9.813374618676557        -0.06445873858593457     0.9968527221941187       -2293.9253526213333
0.07999999999999864       0.017045454545454544     -26.51324982930084       9.056941567780841        -0.06360880045320343     0.9977590157721998       -1801.4514138448633
0.05999999999999857       0.01704545454545454      -13.974362241135125      6.520117395708121        -0.0627430163150327      0.9988843465933794       -1299.3395572524555
0.0399999999999985        0.017045454545454544     -5.291682657678155       3.140848015646693        -0.06200626366820911     0.9996543828902108       -761.265684088829
0.45999999999999985       0.02575757575757575      -90.83615547562452       2.7045807369934627       -0.07315792317111977     0.992092762374389        -2214.0266099010205
0.4399999999999997        0.025757575757575746     -91.09425471805592       3.105482849328397        -0.0725971073392746      0.99214661046679         -2245.314706418143
0.4199999999999998        0.02575757575757575      -91.01994744103156       3.486903777728091        -0.07205137084951406     0.9922122592935884       -2275.5990732635673
0.3999999999999998        0.025757575757575753     -90.67415105500385       3.7902627183703674       -0.07152131013559737     0.9922873967232091       -2304.5654741711246
0.37999999999999967       0.02575757575757575      -90.1907773675463        3.9733715432016696       -0.07100845885636392     0.9923687165477372       -2332.819101378952
0.35999999999999954       0.025757575757575757     -89.75635387778625       4.016942222423674        -0.0705148611022972      0.9924529147945736       -2362.1072903902445
0.33999999999999964       0.02575757575757575      -89.58345635840489       3.9260577081747647       -0.07004255635000503     0.9925374322011555       -2394.978791145482
0.3199999999999994        0.02575757575757575      -89.88136771887386       3.7317543925197882       -0.06959307953677818     0.9926209911956156       -2434.047724686867
0.2999999999999994        0.02575757575757575      -90.82200578144057       3.4960889304476126       -0.06916702759834928     0.992704090730502        -2481.1223021436367
0.27999999999999925       0.02575757575757575      -92.49645720716805       3.3205736302640796       -0.06876369006734187     0.9927896083253954       -2536.3836315409194
0.2599999999999993        0.02575757575757575      -94.85825517598576       3.355153068267624        -0.06838069406028376     0.9928836655575979       -2597.6986133611767
0.2399999999999992        0.025757575757575743     -97.65274559002164       3.8017056660592634       -0.06801357142646577     0.9929969319217575       -2660.153536796702
0.2199999999999992        0.02575757575757575      -100.33993318240852      4.898797217526755        -0.06765512650679079     0.9931463717582326       -2715.9544102961077
0.19999999999999904       0.02575757575757575      -102.03802378157332      6.863491187804967        -0.06729448658719603     0.9933566670636444       -2754.7089137015973
0.179999999999999         0.02575757575757575      -101.55098034661619      9.76617503498595         -0.06691577540786584     0.9936586836691805       -2763.4832536785216
0.15999999999999895       0.02575757575757575      -97.57672171335426       13.36069366782119        -0.06649649588992493     0.9940802675217373       -2725.4186695724484
0.1399999999999989        0.025757575757575743     -89.15216267289784       17.00092336831768        -0.06600617977109528     0.9946282746680682       -2618.219319172133
0.11999999999999884       0.025757575757575743     -76.18970461700803       19.817626421080867       -0.06540788415769613     0.9952806228423815       -2423.2371810570003
0.09999999999999877       0.025757575757575743     -59.713582169809875      21.013978161106383       -0.06467089486167998     0.9960306183701177       -2158.3881872608968
0.07999999999999871       0.025757575757575743     -41.60906874422178       19.730172045184172       -0.06380589550126134     0.9969725830678591       -1889.7711299974571
0.059999999999998666      0.02575757575757574      -24.440987678527737      15.12918249835246        -0.062905078628739       0.998216717884901        -1594.4705295019307
0.0399999999999986        0.025757575757575743     -11.281007614195907      8.504725677675891        -0.062125138206422514    0.9993771565524912       -1110.0197040141234
0.4599999999999998        0.03598484848484849      -109.0851018759487       4.641089756319175        -0.0731820200877548      0.9928855764137506       -1300.1120995114288
0.4399999999999996        0.0359848484848485       -109.72173275998065      5.330357796550401        -0.07263985188893723     0.9928026873875264       -1340.848227495207
0.4199999999999998        0.035984848484848495     -110.0158268857034       5.993463141318938        -0.07211050116680201     0.992742734567255        -1389.254288382248
0.3999999999999998        0.03598484848484851      -110.02249138799809      6.530923351140773        -0.07159415295673184     0.9927081684742753       -1443.1416756055085
0.3799999999999996        0.03598484848484848      -109.8794147516725       6.869005514503546        -0.07109221713075581     0.9926968566896994       -1499.7751245288641
0.3599999999999996        0.03598484848484849      -109.78754969371249      6.972480879092722        -0.07060695386113228     0.9927038560411183       -1556.903638984758
0.3399999999999995        0.03598484848484849      -109.9820739978574       6.848469738697368        -0.07014093223725416     0.9927231088943279       -1612.9930365703126
0.31999999999999945       0.0359848484848485       -110.69872870884583      6.549568493860793        -0.06969646391491051     0.9927483088593743       -1666.8074423039557
0.2999999999999995        0.035984848484848495     -112.13521043141758      6.181993451568098        -0.0692750957125443      0.9927732048684501       -1716.8542124903706
0.27999999999999925       0.035984848484848495     -114.40381945767804      5.918840461801741        -0.06887717140788599     0.9927920208910423       -1761.1201438951057
0.25999999999999934       0.03598484848484848      -117.47158791520756      6.014387432065535        -0.06850140653215217     0.992800654914087        -1797.2928857522634
0.2399999999999992        0.035984848484848495     -121.08561546868627      6.81096592528197         -0.0681443635678973      0.9927992871360205       -1823.5974461292353
0.2199999999999992        0.035984848484848495     -124.68573342516167      8.719004618680957        -0.06779968002674339     0.9927970902375889       -1840.4103465638927
0.19999999999999915       0.03598484848484848      -127.32177231927841      12.131804389292279       -0.06745691948514307     0.9928194211871895       -1852.4095587744082
